   AGE            L/Lsun         Fpp            Fdp       Fhe3HE3         Fhe3he4          Fbe           Fli7p           Fbe7p         Ftotpp
   4.3692244076  0.1265644E+01  0.5038894E-09  0.1960453E+04  0.1019114E-30  0.1136099E-35  0.0000000E+00  0.2361606E-15  0.0000000E+00  0.1568362E+05
   4.3764998756  0.1262822E+01  0.5290573E-09  0.2066118E+04  0.1189234E-30  0.1336635E-35  0.0000000E+00  0.2632050E-15  0.0000000E+00  0.1652895E+05
   4.3837443839  0.1260009E+01  0.5554031E-09  0.2177101E+04  0.1387223E-30  0.1571857E-35  0.0000000E+00  0.2932495E-15  0.0000000E+00  0.1741681E+05
   4.3909809980  0.1257196E+01  0.5830599E-09  0.2293993E+04  0.1618294E-30  0.1848518E-35  0.0000000E+00  0.3267178E-15  0.0000000E+00  0.1835194E+05
   4.3982089333  0.1254383E+01  0.6120798E-09  0.2417045E+04  0.1887878E-30  0.2173775E-35  0.0000000E+00  0.3639824E-15  0.0000000E+00  0.1933636E+05
   4.4054275467  0.1251574E+01  0.6425161E-09  0.2546516E+04  0.2202272E-30  0.2555982E-35  0.0000000E+00  0.4054525E-15  0.0000000E+00  0.2037213E+05
   4.4126495169  0.1248754E+01  0.6744820E-09  0.2682921E+04  0.2569483E-30  0.3005755E-35  0.0000000E+00  0.4516655E-15  0.0000000E+00  0.2146337E+05
   4.4198466173  0.1245940E+01  0.7079064E-09  0.2825987E+04  0.2996480E-30  0.3532632E-35  0.0000000E+00  0.5029308E-15  0.0000000E+00  0.2260790E+05
   4.4270336540  0.1243133E+01  0.7429099E-09  0.2976259E+04  0.3493705E-30  0.4150630E-35  0.0000000E+00  0.5598779E-15  0.0000000E+00  0.2381007E+05
   4.4342295418  0.1240321E+01  0.7796467E-09  0.3134431E+04  0.4074020E-30  0.4877067E-35  0.0000000E+00  0.6232695E-15  0.0000000E+00  0.2507544E+05
   4.4414203893  0.1237517E+01  0.8181093E-09  0.3300499E+04  0.4749723E-30  0.5728862E-35  0.0000000E+00  0.6936581E-15  0.0000000E+00  0.2640400E+05
   4.4486280319  0.1234708E+01  0.8584811E-09  0.3475286E+04  0.5538607E-30  0.6730189E-35  0.0000000E+00  0.7720092E-15  0.0000000E+00  0.2780229E+05
   4.4558389785  0.1231879E+01  0.9007515E-09  0.3658773E+04  0.6457464E-30  0.7904369E-35  0.0000000E+00  0.8590005E-15  0.0000000E+00  0.2927019E+05
   4.4630014923  0.1229056E+01  0.9446529E-09  0.3849818E+04  0.7518651E-30  0.9269338E-35  0.0000000E+00  0.9547703E-15  0.0000000E+00  0.3079854E+05
   4.4701317507  0.1226255E+01  0.9903079E-09  0.4048962E+04  0.8745036E-30  0.1085679E-34  0.0000000E+00  0.1060285E-14  0.0000000E+00  0.3239170E+05
   4.4772867990  0.1223457E+01  0.1038133E-08  0.4258036E+04  0.1017252E-29  0.1271587E-34  0.0000000E+00  0.1177355E-14  0.0000000E+00  0.3406429E+05
   4.4844718605  0.1220656E+01  0.1088237E-08  0.4477523E+04  0.1183461E-29  0.1489338E-34  0.0000000E+00  0.1307249E-14  0.0000000E+00  0.3582019E+05
   4.4916817996  0.1217860E+01  0.1140651E-08  0.4707580E+04  0.1376753E-29  0.1744025E-34  0.0000000E+00  0.1451153E-14  0.0000000E+00  0.3766064E+05
   4.4989283958  0.1215063E+01  0.1195529E-08  0.4948880E+04  0.1601790E-29  0.2042178E-34  0.0000000E+00  0.1610698E-14  0.0000000E+00  0.3959104E+05
   4.5062066359  0.1212256E+01  0.1252899E-08  0.5201533E+04  0.1863438E-29  0.2390667E-34  0.0000000E+00  0.1787286E-14  0.0000000E+00  0.4161226E+05
   4.5134921150  0.1209475E+01  0.1312613E-08  0.5464880E+04  0.2166330E-29  0.2796111E-34  0.0000000E+00  0.1981843E-14  0.0000000E+00  0.4371904E+05
   4.5208517021  0.1206681E+01  0.1375280E-08  0.5741566E+04  0.2519976E-29  0.3271715E-34  0.0000000E+00  0.2197930E-14  0.0000000E+00  0.4593252E+05
   4.5282525921  0.1203901E+01  0.1440688E-08  0.6030623E+04  0.2930780E-29  0.3826635E-34  0.0000000E+00  0.2436603E-14  0.0000000E+00  0.4824498E+05
   4.5357288225  0.1201114E+01  0.1509194E-08  0.6333570E+04  0.3409866E-29  0.4476429E-34  0.0000000E+00  0.2701110E-14  0.0000000E+00  0.5066856E+05
   4.5432611498  0.1198334E+01  0.1580674E-08  0.6649789E+04  0.3966699E-29  0.5234497E-34  0.0000000E+00  0.2993103E-14  0.0000000E+00  0.5319831E+05
   4.5508690960  0.1195557E+01  0.1655353E-08  0.6980168E+04  0.4615003E-29  0.6120029E-34  0.0000000E+00  0.3315788E-14  0.0000000E+00  0.5584135E+05
   4.5585606934  0.1192784E+01  0.1733344E-08  0.7325091E+04  0.5369914E-29  0.7154179E-34  0.0000000E+00  0.3672204E-14  0.0000000E+00  0.5860073E+05
   4.5663443727  0.1190016E+01  0.1814760E-08  0.7684891E+04  0.6249079E-29  0.8361488E-34  0.0000000E+00  0.4065635E-14  0.0000000E+00  0.6147913E+05
   4.5742347397  0.1187247E+01  0.1899764E-08  0.8060101E+04  0.7273806E-29  0.9771416E-34  0.0000000E+00  0.4499924E-14  0.0000000E+00  0.6448081E+05
   4.5822307057  0.1184494E+01  0.1988341E-08  0.8450417E+04  0.8466632E-29  0.1141492E-33  0.0000000E+00  0.4978273E-14  0.0000000E+00  0.6760334E+05
   4.5903741288  0.1181740E+01  0.2080936E-08  0.8857496E+04  0.9860859E-29  0.1333740E-33  0.0000000E+00  0.5506749E-14  0.0000000E+00  0.7085997E+05
   4.5986644551  0.1178987E+01  0.2177507E-08  0.9280805E+04  0.1148834E-28  0.1558178E-33  0.0000000E+00  0.6089171E-14  0.0000000E+00  0.7424644E+05
   4.6071053974  0.1176250E+01  0.2278026E-08  0.9719782E+04  0.1338615E-28  0.1819740E-33  0.0000000E+00  0.6729612E-14  0.0000000E+00  0.7775826E+05
   4.6157438495  0.1173515E+01  0.2382947E-08  0.1017587E+05  0.1560820E-28  0.2125548E-33  0.0000000E+00  0.7435680E-14  0.0000000E+00  0.8140695E+05
   4.6245894594  0.1170785E+01  0.2492252E-08  0.1064835E+05  0.1820845E-28  0.2482582E-33  0.0000000E+00  0.8212450E-14  0.0000000E+00  0.8518680E+05
   4.6336592584  0.1168069E+01  0.2605959E-08  0.1113653E+05  0.2125139E-28  0.2899023E-33  0.0000000E+00  0.9065554E-14  0.0000000E+00  0.8909224E+05
   4.6429984247  0.1165359E+01  0.2724388E-08  0.1164081E+05  0.2482292E-28  0.3385647E-33  0.0000000E+00  0.1000336E-13  0.0000000E+00  0.9312650E+05
   4.6526336126  0.1162663E+01  0.2847564E-08  0.1216016E+05  0.2901732E-28  0.3953921E-33  0.0000000E+00  0.1103260E-13  0.0000000E+00  0.9728128E+05
   4.6626163180  0.1159974E+01  0.2975741E-08  0.1269422E+05  0.3395732E-28  0.4618511E-33  0.0000000E+00  0.1216247E-13  0.0000000E+00  0.1015538E+06
   4.6729768453  0.1157292E+01  0.3108809E-08  0.1324083E+05  0.3977645E-28  0.5394685E-33  0.0000000E+00  0.1339950E-13  0.0000000E+00  0.1059266E+06
   4.6837489326  0.1154636E+01  0.3246591E-08  0.1379719E+05  0.4663183E-28  0.6299701E-33  0.0000000E+00  0.1474974E-13  0.0000000E+00  0.1103775E+06
   4.6950462428  0.1151987E+01  0.3452285E-08  0.1463351E+05  0.5561647E-28  0.7469821E-33  0.0000000E+00  0.1652939E-13  0.0000000E+00  0.1170681E+06
   4.7069107794  0.1149361E+01  0.3665148E-08  0.1548110E+05  0.6625758E-28  0.8835016E-33  0.0000000E+00  0.1846472E-13  0.0000000E+00  0.1238488E+06
   4.7194609664  0.1146744E+01  0.3824175E-08  0.1607602E+05  0.7809708E-28  0.1032898E-32  0.0000000E+00  0.2028522E-13  0.0000000E+00  0.1286081E+06
   4.7327593400  0.1144156E+01  0.4052404E-08  0.1693761E+05  0.9322119E-28  0.1219951E-32  0.0000000E+00  0.2257686E-13  0.0000000E+00  0.1355008E+06
   4.7469846623  0.1141587E+01  0.4288625E-08  0.1779581E+05  0.1114141E-27  0.1439742E-32  0.0000000E+00  0.2506695E-13  0.0000000E+00  0.1423665E+06
   4.7622748170  0.1139046E+01  0.4532784E-08  0.1864151E+05  0.1333997E-27  0.1698325E-32  0.0000000E+00  0.2776733E-13  0.0000000E+00  0.1491321E+06
   4.7788495125  0.1136515E+01  0.4721823E-08  0.1920702E+05  0.1591409E-27  0.1991860E-32  0.0000000E+00  0.3039582E-13  0.0000000E+00  0.1536562E+06
   4.7968331107  0.1134016E+01  0.4982331E-08  0.1999786E+05  0.1918656E-27  0.2352854E-32  0.0000000E+00  0.3356454E-13  0.0000000E+00  0.1599829E+06
   4.8165145131  0.1131535E+01  0.5251691E-08  0.2073885E+05  0.2323476E-27  0.2782591E-32  0.0000000E+00  0.3699801E-13  0.0000000E+00  0.1659108E+06
   4.8381321274  0.1129070E+01  0.5464645E-08  0.2116079E+05  0.2814946E-27  0.3282423E-32  0.0000000E+00  0.4040037E-13  0.0000000E+00  0.1692863E+06
   4.8619106181  0.1126602E+01  0.5755048E-08  0.2176268E+05  0.3452345E-27  0.3903672E-32  0.0000000E+00  0.4447143E-13  0.0000000E+00  0.1741014E+06
   4.8879072143  0.1124116E+01  0.5989622E-08  0.2202126E+05  0.4244562E-27  0.4640445E-32  0.0000000E+00  0.4858211E-13  0.0000000E+00  0.1761700E+06
   4.9159757017  0.1121592E+01  0.6236670E-08  0.2218540E+05  0.5256371E-27  0.5540682E-32  0.0000000E+00  0.5312716E-13  0.0000000E+00  0.1774832E+06
   4.9457082256  0.1119024E+01  0.6573545E-08  0.2251122E+05  0.6578942E-27  0.6671087E-32  0.0000000E+00  0.5861934E-13  0.0000000E+00  0.1800898E+06
   4.9765528864  0.1116384E+01  0.6857231E-08  0.2250174E+05  0.8241662E-27  0.8036767E-32  0.0000000E+00  0.6436283E-13  0.0000000E+00  0.1800140E+06
   5.0076417567  0.1113678E+01  0.7160809E-08  0.2242350E+05  0.1035041E-26  0.9712065E-32  0.0000000E+00  0.7083559E-13  0.0000000E+00  0.1793880E+06
   5.0382131329  0.1110899E+01  0.7485607E-08  0.2229093E+05  0.1300409E-26  0.1176014E-31  0.0000000E+00  0.7813788E-13  0.0000000E+00  0.1783274E+06
   5.0675551024  0.1108066E+01  0.7831199E-08  0.2211771E+05  0.1630319E-26  0.1424390E-31  0.0000000E+00  0.8633966E-13  0.0000000E+00  0.1769417E+06
   5.0952668286  0.1105196E+01  0.8197786E-08  0.2191416E+05  0.2037019E-26  0.1724130E-31  0.0000000E+00  0.9553096E-13  0.0000000E+00  0.1753133E+06
   5.1212053763  0.1102286E+01  0.8586243E-08  0.2168776E+05  0.2535658E-26  0.2085006E-31  0.0000000E+00  0.1058276E-12  0.0000000E+00  0.1735021E+06
   5.1452433855  0.1099350E+01  0.8995584E-08  0.2144488E+05  0.3141163E-26  0.2516518E-31  0.0000000E+00  0.1173040E-12  0.0000000E+00  0.1715590E+06
   5.1674266896  0.1096404E+01  0.9425968E-08  0.2118899E+05  0.3872224E-26  0.3030719E-31  0.0000000E+00  0.1300697E-12  0.0000000E+00  0.1695119E+06
   5.1879121918  0.1093443E+01  0.9878827E-08  0.2092245E+05  0.4752746E-26  0.3643239E-31  0.0000000E+00  0.1442835E-12  0.0000000E+00  0.1673796E+06
   5.2068002873  0.1090472E+01  0.1035411E-07  0.2064787E+05  0.5807387E-26  0.4370183E-31  0.0000000E+00  0.1600712E-12  0.0000000E+00  0.1651829E+06
   5.2242206226  0.1087494E+01  0.1085224E-07  0.2036625E+05  0.7065506E-26  0.5230808E-31  0.0000000E+00  0.1775833E-12  0.0000000E+00  0.1629300E+06
   5.2403001899  0.1084518E+01  0.1137373E-07  0.2007865E+05  0.8560762E-26  0.6247352E-31  0.0000000E+00  0.1969851E-12  0.0000000E+00  0.1606292E+06
   5.2552001456  0.1081539E+01  0.1192057E-07  0.1978528E+05  0.1033680E-25  0.7448866E-31  0.0000000E+00  0.2185160E-12  0.0000000E+00  0.1582822E+06
   5.2690245686  0.1078553E+01  0.1249338E-07  0.1948711E+05  0.1243953E-25  0.8866075E-31  0.0000000E+00  0.2423826E-12  0.0000000E+00  0.1558969E+06
   5.2818539213  0.1075569E+01  0.1309211E-07  0.1918456E+05  0.1491888E-25  0.1053254E-30  0.0000000E+00  0.2687798E-12  0.0000000E+00  0.1534765E+06
   5.2937900146  0.1072590E+01  0.1371814E-07  0.1887748E+05  0.1783777E-25  0.1249078E-30  0.0000000E+00  0.2979810E-12  0.0000000E+00  0.1510199E+06
   5.3049390063  0.1069609E+01  0.1437387E-07  0.1856585E+05  0.2127426E-25  0.1479393E-30  0.0000000E+00  0.3303379E-12  0.0000000E+00  0.1485268E+06
   5.3153641892  0.1066626E+01  0.1505994E-07  0.1825033E+05  0.2530944E-25  0.1749766E-30  0.0000000E+00  0.3661498E-12  0.0000000E+00  0.1460026E+06
   5.3251193956  0.1063643E+01  0.1577677E-07  0.1793095E+05  0.3003416E-25  0.2066469E-30  0.0000000E+00  0.4057257E-12  0.0000000E+00  0.1434476E+06
   5.3342627341  0.1060669E+01  0.1652553E-07  0.1760765E+05  0.3555670E-25  0.2437023E-30  0.0000000E+00  0.4494414E-12  0.0000000E+00  0.1408612E+06
   5.3428672553  0.1057692E+01  0.1730933E-07  0.1728005E+05  0.4201754E-25  0.2871216E-30  0.0000000E+00  0.4978294E-12  0.0000000E+00  0.1382404E+06
   5.3509691383  0.1054719E+01  0.1812877E-07  0.1694896E+05  0.4955745E-25  0.3379001E-30  0.0000000E+00  0.5513167E-12  0.0000000E+00  0.1355917E+06
   5.3586143146  0.1051737E+01  0.1898580E-07  0.1661396E+05  0.5835070E-25  0.3972712E-30  0.0000000E+00  0.6104561E-12  0.0000000E+00  0.1329117E+06
   5.3658169157  0.1048769E+01  0.1987916E-07  0.1627594E+05  0.6855973E-25  0.4664079E-30  0.0000000E+00  0.6756174E-12  0.0000000E+00  0.1302075E+06
   5.3726395189  0.1045799E+01  0.2081401E-07  0.1593351E+05  0.8044667E-25  0.5471776E-30  0.0000000E+00  0.7476810E-12  0.0000000E+00  0.1274681E+06
   5.3791030355  0.1042835E+01  0.2179089E-07  0.1558799E+05  0.9425406E-25  0.6413507E-30  0.0000000E+00  0.8272577E-12  0.0000000E+00  0.1247039E+06
   5.3852420596  0.1039863E+01  0.2281273E-07  0.1523885E+05  0.1102960E-24  0.7512125E-30  0.0000000E+00  0.9152132E-12  0.0000000E+00  0.1219108E+06
   5.3910631846  0.1036899E+01  0.2387821E-07  0.1488711E+05  0.1288582E-24  0.8788935E-30  0.0000000E+00  0.1012106E-11  0.0000000E+00  0.1190969E+06
   5.3966023913  0.1033936E+01  0.2499154E-07  0.1453180E+05  0.1503645E-24  0.1027515E-29  0.0000000E+00  0.1119054E-11  0.0000000E+00  0.1162544E+06
   5.4018782912  0.1030976E+01  0.2615434E-07  0.1417369E+05  0.1752506E-24  0.1200345E-29  0.0000000E+00  0.1237033E-11  0.0000000E+00  0.1133895E+06
   5.4069102517  0.1028023E+01  0.2736885E-07  0.1381288E+05  0.2040282E-24  0.1401236E-29  0.0000000E+00  0.1367168E-11  0.0000000E+00  0.1105031E+06
   5.4117235594  0.1025055E+01  0.2863934E-07  0.1344916E+05  0.2373377E-24  0.1635025E-29  0.0000000E+00  0.1510925E-11  0.0000000E+00  0.1075933E+06
   5.4163077861  0.1022105E+01  0.2996079E-07  0.1308436E+05  0.2756415E-24  0.1905379E-29  0.0000000E+00  0.1668791E-11  0.0000000E+00  0.1046749E+06
   5.4207021305  0.1019150E+01  0.3134242E-07  0.1271640E+05  0.3198899E-24  0.2219495E-29  0.0000000E+00  0.1843025E-11  0.0000000E+00  0.1017312E+06
   5.4249083089  0.1016204E+01  0.3278300E-07  0.1234733E+05  0.3708306E-24  0.2583287E-29  0.0000000E+00  0.2034772E-11  0.0000000E+00  0.9877863E+05
   5.4289499550  0.1013255E+01  0.3428906E-07  0.1197625E+05  0.4296014E-24  0.3005576E-29  0.0000000E+00  0.2246334E-11  0.0000000E+00  0.9581002E+05
   5.4328291136  0.1010306E+01  0.3585976E-07  0.1160455E+05  0.4972055E-24  0.3494404E-29  0.0000000E+00  0.2479168E-11  0.0000000E+00  0.9283642E+05
   5.4365556225  0.1007364E+01  0.3749731E-07  0.1123215E+05  0.5748979E-24  0.4059792E-29  0.0000000E+00  0.2735279E-11  0.0000000E+00  0.8985723E+05
   5.4401438892  0.1004424E+01  0.3920653E-07  0.1085911E+05  0.6642386E-24  0.4714215E-29  0.0000000E+00  0.3017282E-11  0.0000000E+00  0.8687292E+05
   5.4436027338  0.1001481E+01  0.4099029E-07  0.1048607E+05  0.7669104E-24  0.5471322E-29  0.0000000E+00  0.3327714E-11  0.0000000E+00  0.8388855E+05
   5.4469348778  0.9985481E+00  0.4284851E-07  0.1011382E+05  0.8846280E-24  0.6345279E-29  0.0000000E+00  0.3668774E-11  0.0000000E+00  0.8091055E+05
   5.4501564427  0.9956136E+00  0.4478900E-07  0.9741879E+04  0.1019864E-23  0.7356215E-29  0.0000000E+00  0.4044348E-11  0.0000000E+00  0.7793503E+05
   5.4532702417  0.9926854E+00  0.4681250E-07  0.9371503E+04  0.1174936E-23  0.8523554E-29  0.0000000E+00  0.4457292E-11  0.0000000E+00  0.7497203E+05
   5.4562871688  0.9897482E+00  0.4892523E-07  0.9002537E+04  0.1352913E-23  0.9872811E-29  0.0000000E+00  0.4911854E-11  0.0000000E+00  0.7202030E+05
   5.4592018801  0.9868247E+00  0.5112208E-07  0.8636651E+04  0.1556237E-23  0.1142527E-28  0.0000000E+00  0.5410086E-11  0.0000000E+00  0.6909321E+05
   5.4620316743  0.9839006E+00  0.5341509E-07  0.8272716E+04  0.1789298E-23  0.1321761E-28  0.0000000E+00  0.5958173E-11  0.0000000E+00  0.6618173E+05
   5.4647789597  0.9809818E+00  0.5580572E-07  0.7912213E+04  0.2056038E-23  0.1528394E-28  0.0000000E+00  0.6560348E-11  0.0000000E+00  0.6329770E+05
   5.4674514944  0.9780595E+00  0.5830033E-07  0.7555211E+04  0.2361499E-23  0.1766764E-28  0.0000000E+00  0.7222473E-11  0.0000000E+00  0.6044169E+05
   5.4700485821  0.9751403E+00  0.6089763E-07  0.7202872E+04  0.2710385E-23  0.2041041E-28  0.0000000E+00  0.7948792E-11  0.0000000E+00  0.5762298E+05
   5.4725755125  0.9722280E+00  0.6360211E-07  0.6855316E+04  0.3108736E-23  0.2356539E-28  0.0000000E+00  0.8745461E-11  0.0000000E+00  0.5484253E+05
   5.4750403924  0.9693181E+00  0.6642222E-07  0.6512781E+04  0.3564051E-23  0.2719857E-28  0.0000000E+00  0.9620431E-11  0.0000000E+00  0.5210225E+05
   5.4774470649  0.9664088E+00  0.6936249E-07  0.6176049E+04  0.4084255E-23  0.3138086E-28  0.0000000E+00  0.1058117E-10  0.0000000E+00  0.4940839E+05
   5.4797976404  0.9634961E+00  0.7242552E-07  0.5845768E+04  0.4677919E-23  0.3618994E-28  0.0000000E+00  0.1163510E-10  0.0000000E+00  0.4676614E+05
   5.4820910694  0.9605936E+00  0.7560934E-07  0.5522781E+04  0.5353629E-23  0.4170524E-28  0.0000000E+00  0.1278846E-10  0.0000000E+00  0.4418225E+05
   5.4843369411  0.9576949E+00  0.7892725E-07  0.5206714E+04  0.6124413E-23  0.4804450E-28  0.0000000E+00  0.1405369E-10  0.0000000E+00  0.4165371E+05
   5.4865393152  0.9547988E+00  0.8238607E-07  0.4898371E+04  0.7003719E-23  0.5533165E-28  0.0000000E+00  0.1544197E-10  0.0000000E+00  0.3918697E+05
   5.4887011789  0.9518973E+00  0.8599146E-07  0.4598257E+04  0.8006526E-23  0.6370613E-28  0.0000000E+00  0.1696502E-10  0.0000000E+00  0.3678606E+05
   5.4908194709  0.9490021E+00  0.8973853E-07  0.4307357E+04  0.9146406E-23  0.7329853E-28  0.0000000E+00  0.1863071E-10  0.0000000E+00  0.3445885E+05
   5.4928998363  0.9461144E+00  0.9363750E-07  0.4025437E+04  0.1044315E-22  0.8429488E-28  0.0000000E+00  0.2045423E-10  0.0000000E+00  0.3220350E+05
   5.4949484577  0.9432276E+00  0.9770129E-07  0.3752736E+04  0.1192041E-22  0.9691860E-28  0.0000000E+00  0.2245366E-10  0.0000000E+00  0.3002189E+05
   5.4969665442  0.9403425E+00  0.1019340E-06  0.3489928E+04  0.1360182E-22  0.1113979E-27  0.0000000E+00  0.2464426E-10  0.0000000E+00  0.2791942E+05
   5.4989558803  0.9374538E+00  0.1063408E-06  0.3237283E+04  0.1551443E-22  0.1279953E-27  0.0000000E+00  0.2704313E-10  0.0000000E+00  0.2589826E+05
   5.5009145978  0.9345718E+00  0.1109186E-06  0.2995384E+04  0.1768432E-22  0.1469709E-27  0.0000000E+00  0.2966364E-10  0.0000000E+00  0.2396308E+05
   5.5028476981  0.9316965E+00  0.1156802E-06  0.2763970E+04  0.2014846E-22  0.1686859E-27  0.0000000E+00  0.3252949E-10  0.0000000E+00  0.2211176E+05
   5.5047601335  0.9288193E+00  0.1206400E-06  0.2543140E+04  0.2295012E-22  0.1935658E-27  0.0000000E+00  0.3566780E-10  0.0000000E+00  0.2034512E+05
   5.5066509347  0.9259535E+00  0.1257980E-06  0.2333410E+04  0.2612963E-22  0.2220191E-27  0.0000000E+00  0.3909851E-10  0.0000000E+00  0.1866728E+05
   5.5085278861  0.9230768E+00  0.1311788E-06  0.2134245E+04  0.2974875E-22  0.2546564E-27  0.0000000E+00  0.4286034E-10  0.0000000E+00  0.1707396E+05
   5.5103840537  0.9202065E+00  0.1367651E-06  0.1946610E+04  0.3384755E-22  0.2919047E-27  0.0000000E+00  0.4696498E-10  0.0000000E+00  0.1557288E+05
   5.5122238833  0.9173396E+00  0.1392451E-06  0.1728353E+04  0.3808063E-22  0.3311936E-27  0.0000000E+00  0.5060315E-10  0.0000000E+00  0.1382683E+05
   5.5140497327  0.9144771E+00  0.1432766E-06  0.1546007E+04  0.4298886E-22  0.3768836E-27  0.0000000E+00  0.5486857E-10  0.0000000E+00  0.1236806E+05
   5.5158645041  0.9116206E+00  0.1452096E-06  0.1357360E+04  0.4801555E-22  0.4246026E-27  0.0000000E+00  0.5869024E-10  0.0000000E+00  0.1085888E+05
   5.5176721406  0.9087616E+00  0.1490138E-06  0.1202547E+04  0.5393098E-22  0.4807848E-27  0.0000000E+00  0.6333648E-10  0.0000000E+00  0.9620379E+04
   5.5194711406  0.9058948E+00  0.1526985E-06  0.1060262E+04  0.6036386E-22  0.5424918E-27  0.0000000E+00  0.6814682E-10  0.0000000E+00  0.8482094E+04
   5.5212566695  0.9030438E+00  0.1591063E-06  0.9479088E+03  0.6852200E-22  0.6204172E-27  0.0000000E+00  0.7456518E-10  0.0000000E+00  0.7583270E+04
   5.5230387418  0.9001881E+00  0.1657797E-06  0.8441037E+03  0.7777427E-22  0.7094672E-27  0.0000000E+00  0.8158364E-10  0.0000000E+00  0.6752829E+04
   5.5248144276  0.8973396E+00  0.1727132E-06  0.7489771E+03  0.8824031E-22  0.8109665E-27  0.0000000E+00  0.8923911E-10  0.0000000E+00  0.5991817E+04
   5.5265881990  0.8944915E+00  0.1799299E-06  0.6619300E+03  0.1000990E-21  0.9268457E-27  0.0000000E+00  0.9760387E-10  0.0000000E+00  0.5295440E+04
   5.5283604013  0.8916444E+00  0.1874381E-06  0.5827115E+03  0.1135278E-21  0.1059064E-26  0.0000000E+00  0.1067388E-09  0.0000000E+00  0.4661692E+04
   5.5301315704  0.8887898E+00  0.1952467E-06  0.5109239E+03  0.1287270E-21  0.1209850E-26  0.0000000E+00  0.1167105E-09  0.0000000E+00  0.4087391E+04
   5.5318971053  0.8859449E+00  0.2033410E-06  0.4462983E+03  0.1458683E-21  0.1381187E-26  0.0000000E+00  0.1275579E-09  0.0000000E+00  0.3570387E+04
   5.5336631029  0.8831024E+00  0.2117554E-06  0.3881469E+03  0.1652496E-21  0.1576374E-26  0.0000000E+00  0.1393897E-09  0.0000000E+00  0.3105175E+04
   5.5354309417  0.8802617E+00  0.2205049E-06  0.3361313E+03  0.1871657E-21  0.1798749E-26  0.0000000E+00  0.1522974E-09  0.0000000E+00  0.2689050E+04
   5.5372018221  0.8774229E+00  0.2296045E-06  0.2898187E+03  0.2119495E-21  0.2052111E-26  0.0000000E+00  0.1663804E-09  0.0000000E+00  0.2318550E+04
   5.5389768355  0.8745837E+00  0.2390698E-06  0.2487773E+03  0.2399778E-21  0.2340793E-26  0.0000000E+00  0.1817473E-09  0.0000000E+00  0.1990219E+04
   5.5407558318  0.8717443E+00  0.2489105E-06  0.2125999E+03  0.2716550E-21  0.2669501E-26  0.0000000E+00  0.1985051E-09  0.0000000E+00  0.1700799E+04
   5.5425385861  0.8688984E+00  0.2591355E-06  0.1808671E+03  0.3074300E-21  0.3043511E-26  0.0000000E+00  0.2167679E-09  0.0000000E+00  0.1446937E+04
   5.5443210249  0.8660635E+00  0.2697309E-06  0.1532200E+03  0.3477106E-21  0.3467764E-26  0.0000000E+00  0.2366130E-09  0.0000000E+00  0.1225760E+04
   5.5461101008  0.8632280E+00  0.2807493E-06  0.1291442E+03  0.3932148E-21  0.3950597E-26  0.0000000E+00  0.2582511E-09  0.0000000E+00  0.1033154E+04
   5.5479054451  0.8603949E+00  0.2922015E-06  0.1083399E+03  0.4445875E-21  0.4499750E-26  0.0000000E+00  0.2818308E-09  0.0000000E+00  0.8667196E+03
   5.5497084819  0.8575622E+00  0.3041109E-06  0.9044196E+02  0.5026097E-21  0.5124586E-26  0.0000000E+00  0.3075378E-09  0.0000000E+00  0.7235357E+03
